EmployeeID,SSYear,HiringDate,DismissalDate
B20FC733-745D-495E-8524-574E5F2F873F,2.83,2015-07-01,2018-04-01
B450E1A4-1B09-4C6B-9314-575065A27AD4,3.58,2015-12-01,NULL
A9D5F98E-6184-42BD-AF2D-57549380CB44,1.91,2013-08-01,2015-07-01
2ABCC527-20EB-4302-B6A8-575511B6878B,1.33,2018-03-01,NULL
7CCC1896-114B-4F14-8ACD-5759694FC1EE,3.69,2013-08-01,2017-05-01
B5CAEB7E-DE51-4D96-B95B-576392A328F7,4.25,2015-04-01,NULL
9F53979A-6578-412A-8487-5763A968F31D,0.75,2018-10-01,NULL
E8A0746A-D221-4053-8659-5767A4C6C971,2.72,2012-07-01,2015-04-01
41672C17-DE55-426C-9C42-57704546B3EE,1.08,2018-06-01,NULL
4F40D954-1DA5-4E0E-B0BE-5772E013C020,1.83,2016-11-01,2018-08-01
DA9AEABA-E01D-4E63-9CC7-57745E67E921,0.25,2019-03-01,NULL
5F0167E3-1932-4021-8161-577851074257,13.42,2006-02-01,NULL
6026B075-1517-48AE-9120-577A818D08A8,9.33,2010-03-01,NULL
D5E6073D-5C71-4976-B026-577AA5A9C4F5,3.55,2010-11-01,2014-05-01
D7F4F33D-B788-48A1-91FF-5790D7675990,7.17,2010-09-01,2014-12-01
3ED420A1-C809-4466-8B77-57965B0B3F10,4.00,2014-10-01,2018-09-01
850137C7-137A-458A-ABB2-579C6256FA4E,3.00,2016-02-01,2019-01-01
A6688CE9-CFC7-4152-A3F6-57A1F74F8B88,4.75,2014-10-01,NULL
FD5FE960-9CAD-46F1-AF13-57A976FBD526,1.75,2017-10-01,NULL
1BC542BB-4B8E-48ED-A5CE-57AA9549F237,1.12,2013-12-01,2014-11-01
753F599A-9DF7-4BD6-8E50-57AB56FBDEAD,0.58,2018-12-01,NULL
4CA257EB-F4A9-4FE8-AEB1-57B2F6D82A77,8.50,2011-01-01,NULL
66795E62-F682-468C-8094-57BEE3CD7A6B,0.67,2018-11-01,NULL
CCB07C87-CD61-4740-8566-57BFFAB66201,1.58,2015-09-01,2017-04-01
BA1361EA-EBD9-43F6-A7E5-57C8F3BA2DF9,1.08,2018-06-01,NULL
FC05B7B4-5550-4E3C-8DE3-57CA7DAE346E,1.67,2017-11-01,NULL
9EF4A5F5-7A24-4006-8BC7-57CC7DB7F6A3,0.81,2014-12-01,2015-10-01
4F5499CC-36EE-4A93-BA97-57CCA42DFB37,1.27,2015-10-01,2017-05-01
62ADA3C4-86FF-43A8-A392-57D07FC04E28,0.92,2018-08-01,NULL
DAF33D1D-8EF9-4775-AA93-57DFC6288012,0.22,2016-03-01,2016-06-01
BBFBEB9A-F7CC-4FDF-BBE9-57E82062505C,9.08,2010-06-01,NULL
4FC7EB69-615A-4751-BBD8-57E95D67ACAA,1.33,2017-10-01,2019-01-01
DDCCB1D6-0A37-41AD-9C44-57EEBC2EF19F,1.42,2017-05-01,2018-09-01
48C4A134-79A0-4B4F-AD6E-57F53B65BE37,1.67,2017-11-01,NULL
21F31E40-2C5C-42E7-B5EC-57F6577AF8F4,1.92,2017-08-01,NULL
A273360E-5D09-4E3B-A552-57F7C6EAC6BC,0.58,2018-12-01,NULL
3D0CA2BF-C4C6-4F02-8140-580059EAE7F7,8.83,2010-09-01,NULL
2C5F8CFA-24BC-4A39-B5F2-5807E52A658E,0.58,2018-08-01,2019-02-01
5586EAE5-A3F0-4C4F-BF6E-580C58A77DF2,1.08,2018-06-01,NULL
E60FC52B-3C52-4A63-83B0-580F65A941FD,1.67,2017-11-01,NULL
C036CFF0-CAF0-4B97-82B6-581201E6AB08,7.17,2012-05-01,NULL
A36473DC-C833-4247-9C6B-58189278DBEB,1.60,2015-06-01,2017-01-01
19E8D20E-7F9D-4B26-9458-5822C2BFE4E6,2.92,2016-08-01,NULL
33F038A2-6F59-4E91-BBE6-5826BD90DB69,1.17,2018-05-01,NULL
662A0B20-1A64-488A-A0F5-5830B7953558,2.48,2014-05-01,2016-11-01
D94D4AFD-BB2A-4597-ADB1-583AAE53E5ED,6.08,2013-06-01,NULL
4BC85C05-611B-4111-BA4C-583CFA440251,0.74,2013-10-01,2014-07-01
88FB0814-1074-4AA6-BC0B-5843A63FE35C,0.33,2019-02-01,NULL
BA1C4BB4-4173-49D7-BCB5-584F349EEDF9,0.83,2018-09-01,NULL
5944957D-28D2-481C-BFD2-5851416A2CE1,0.92,2018-08-01,NULL
2CD5E23C-32B2-446E-8DDC-585C465ECBCA,0.58,2018-12-01,NULL
5B295ABF-F1D5-4C44-8248-5863869560D7,1.92,2017-08-01,NULL
87B4EE91-74B4-48C6-95FF-586CE68A82C9,1.00,2018-07-01,NULL
1A242509-FD44-440B-B5D1-587138586587,3.58,2015-11-01,2019-05-01
EEB718CB-77B6-4C24-87A0-5874E87890A4,2.33,2019-06-01,NULL
9123622A-011A-4DD2-99E4-5887211A2D1E,10.92,2008-08-01,NULL
65907C3C-D8CE-4404-9DD0-58937D4B4B06,0.83,2018-09-01,NULL
E8EE878C-C382-4B24-8BE2-5899A9F96B45,6.58,2012-12-01,NULL
6083D699-025F-4D56-988F-58A07B89A771,1.50,2017-12-01,2019-05-01
67A85375-CC07-431B-B0D2-58A28E9390EA,0.67,2018-11-01,NULL
D1EB8A68-EFCF-436F-9D7A-58A8DBDE86D3,1.50,2018-01-01,NULL
03C92636-6E34-4A61-8A68-58AEC8D2C8F6,1.92,2017-08-01,NULL
94C4556D-9104-4058-B1A0-58B345D53854,2.30,2014-10-01,2017-01-01
5D6966CE-C0A3-46B4-BD1A-58B36FB74A84,1.42,2018-02-01,NULL
55871198-6787-4941-BA49-58B45BD5017F,0.45,2014-11-01,2015-04-01
C776732B-CF35-4B0C-B3E1-58C4337CD1C3,1.83,2017-09-01,NULL
1DB1DA7C-F40B-4D31-8820-58C4604757D4,5.42,2013-01-01,2018-05-01
22B49777-379B-4810-892C-58C4FBAFC889,0.30,2015-05-01,2015-09-01
727F0F18-648F-4570-97FF-58CFB1DFE417,4.58,2014-12-01,NULL
7FA60708-9F1D-4F84-B7A1-58D522930E88,6.33,2013-03-01,NULL
3D2970FD-F888-4216-9F92-58DB98C10495,0.04,2019-05-01,NULL
E2E28A94-3074-4CAF-9F24-58E1ACCAC65B,8.42,2011-02-01,NULL
05A90A48-B72B-421E-A9DD-58ED0AEA38F2,4.67,2014-11-01,NULL
61E0C72D-897C-4B70-B498-58FA6994D859,0.28,2019-02-01,NULL
5A123334-CD75-47AA-B228-58FBCD447AA1,0.25,2019-03-01,NULL
FA4F3CCD-5C2A-448E-8668-58FCEC38E67C,3.92,2018-09-01,NULL
5D92E51D-325B-486B-A4B4-5902C06F4307,7.00,2012-07-01,NULL
3D04A1B5-B13B-42B7-8A4C-5906F3E871B0,0.58,2018-12-01,NULL
EE403F88-4109-4BCD-8E54-590F3466D7D7,0.82,2014-02-01,2014-12-01
26B1C5BE-7AD6-4B0F-B6BB-5916857449D9,0.50,2019-01-01,NULL
61FAA867-830D-487E-B4AE-5917B14ECD90,3.58,2015-12-01,NULL
01D10D7A-FEC7-4B61-AC50-591F01D0DA6E,1.00,2018-02-01,2019-01-01
D9E5E06B-537B-4B90-A1C5-59224C24E5D8,10.81,2004-11-01,2014-11-01
DABA0514-08D6-4F28-830A-5927C94BC272,5.67,2013-11-01,NULL
C6E976BD-2036-44C4-989E-59299774BE34,1.67,2017-11-01,NULL
BDA38F46-147E-4FDA-A0EA-5929F78C8567,1.58,2017-12-01,NULL
79E1C9D5-CFAB-46D1-A403-5931FC1784D5,4.00,2015-07-01,NULL
174EFB70-86E6-4156-9257-59334A19D145,0.62,2014-08-01,2015-03-01
A708BEFA-DE29-4DA5-AE5D-5940C029C444,0.50,2019-01-01,NULL
FF119BD5-2BB8-4F2C-A956-5949CD0AB929,2.67,2016-11-01,NULL
58626ADA-D630-4F9D-9DA3-594E2EEA86C1,0.75,2018-10-01,NULL
2B87AB94-81F7-4EB5-AA94-595003C75C24,3.42,2015-11-01,2019-03-01
9CC64741-51BE-46D4-BE82-59514AF1E5C5,1.50,2018-01-01,NULL
973E5A57-554E-4FE8-9584-59534AE8EB4D,7.00,2012-07-01,NULL
DD609D9A-FCFE-4BB5-BB7F-5958D1D80069,0.01,2019-06-01,NULL
CA0AD6B1-D7C5-4AF7-B399-595BC2AA084C,2.50,2017-01-01,NULL
258A296B-D8B5-4D3F-AD31-59633A935D20,1.75,2017-10-01,NULL
EED0C963-9019-4A76-8796-59656ED04D9F,3.67,2015-11-01,NULL
A10CCBCF-122C-4749-B696-596CE1B99A62,7.33,2012-03-01,NULL
B84557E6-5621-48F9-A207-5977EBFEF156,1.83,2017-09-01,NULL
EBBF27C2-0186-43CE-BB6C-5978666D922F,1.58,2017-01-01,2018-07-01
43A6762D-002B-4FCB-9A3F-5980AE3E9DD9,0.31,2019-02-01,NULL
AF51F599-9145-416C-B701-598389F090B3,2.00,2016-08-01,2018-07-01
CCC293A5-B454-4C14-9CE5-5987B8F47DB2,0.92,2018-08-01,NULL
B423F75A-A073-422A-BF71-599F5FDB7B4C,2.67,2016-11-01,NULL
A205F510-0B43-47F0-9424-59AA8720BFA1,2.00,2017-07-01,NULL
75D5973E-EA7D-4C18-A1D9-59B735E73D53,1.50,2014-01-01,2015-07-01
6DF742B0-0A4A-4E62-93A6-59BB0A4037CD,2.38,2013-05-01,2015-10-01
8FE4D644-35C4-46B6-A3FB-59C6683FC7B6,0.04,2019-05-01,NULL
A0FD9A56-0B3B-4EED-B2E5-59CED511220C,1.39,2013-04-01,2014-08-01
7C51BA86-BAA2-49B1-B67A-59CEE819847D,1.08,2017-04-01,2018-04-01
81FCB9C3-36BE-4313-894C-59D0EF451F59,9.67,2009-11-01,NULL
153E85D5-5A0D-45E4-AD83-59D5A606E449,7.00,2012-07-01,NULL
FC5FD5FB-F8B1-4C8C-A9D4-59DBDB6F2B1D,3.08,2016-06-01,NULL
D438F63C-809E-4928-9270-59DC1E189737,0.91,2016-09-01,2017-08-01
46D566D7-2E6B-4541-885B-59E264C9330B,2.75,2016-08-01,2019-04-01
A08E9EA6-D67A-4D45-9885-59E355B331BA,6.00,2013-07-01,NULL
0037C057-D7A6-42A5-B155-59ED516BBEED,0.07,2019-05-01,NULL
DF1C6EC3-E395-4E67-BC50-59F0E9EF0AB3,0.36,2015-05-01,2015-09-01
7C0805CC-227D-441D-B3E4-59F3312D027D,4.00,2015-07-01,NULL
7F869994-4E91-468E-9F4D-59FE662C7CAF,0.50,2018-11-01,2019-04-01
9A0EF0B3-49CF-4B9A-BCFA-5A013B1EAF4B,1.00,2018-07-01,NULL
15EF9349-8759-4E32-BD98-5A067C6DAB30,1.00,2017-09-01,2018-08-01
818FE391-E940-4389-8808-5A08B902F90E,0.12,2019-04-01,NULL
919EC588-3366-46C9-8AC0-5A17E7D72157,2.25,2017-04-01,NULL
0C5B87E0-DDB7-4D85-864E-5A1C125BBC40,3.67,2018-08-01,NULL
B764E147-C149-4834-9122-5A1DD89B8D6E,0.14,2019-04-01,NULL
7AD740EA-BF5B-4B68-BB9D-5A1EF490B2A3,0.58,2018-12-01,NULL
102CAF4E-2D47-4516-9F54-5A21A02CB96F,0.75,2017-06-01,2018-02-01
A5ABD34B-7696-4530-8B9E-5A238C78D587,1.25,2018-04-01,NULL
32CF5DC2-5373-4747-A6E2-5A25BE294978,0.14,2019-04-01,NULL
2F1B91D4-015F-4ACF-B9B7-5A28CB4DE36F,4.50,2018-09-01,NULL
07C4BEB4-AC16-4400-83EB-5A32D9954C5B,0.18,2014-07-01,2014-09-01
839F0D83-D93A-408C-90EF-5A33260587C9,0.23,2019-03-01,NULL
9DF5B94A-BBAE-463B-A083-5A37E2CCC0F4,0.35,2017-12-01,2018-03-01
B1BA4EAF-257A-430C-949A-5A3B460D6787,2.50,2019-01-01,NULL
52D836CD-A395-47F8-B5A5-5A3FD2848593,2.56,2013-07-01,2016-02-01
40276AB6-94FC-4ADF-A826-5A4365A6E84E,1.74,2014-12-01,2016-08-01
DF0FC342-B307-48E4-9A45-5A46B60335D9,2.17,2016-10-01,2018-11-01
676184DB-7151-4EA1-BFB7-5A47A8B040B2,0.32,2018-12-01,2019-03-01
B77031FE-BBC0-4B8C-B8B6-5A4DB11B11F1,4.33,2015-03-01,NULL
C273D963-F2A2-463E-AF2C-5A5AEFA5E9F7,3.83,2015-09-01,NULL
0C318ABB-C218-4B7C-8B24-5A5B83E7E73A,0.91,2016-02-01,2017-01-01
CC85C92B-F38F-4C42-8E4C-5A5BFDAF6713,7.25,2012-04-01,NULL
8C5DAB10-E69B-4F89-B803-5A5FEAB5D414,3.75,2015-10-01,NULL
728D4682-8C12-44AC-85C4-5A6097142BEF,1.50,2018-01-01,NULL
D4F6B406-822F-4914-935B-5A69149AAE58,1.58,2016-09-01,2018-03-01
71DDDBAA-02EA-42FF-A91B-5A6B0905C7A8,8.75,2010-10-01,NULL
1549EE73-EA33-43D6-A289-5A6C70DAE7B6,3.66,2011-09-01,2015-06-01
DDC743CE-485B-4DD7-A263-5A6E71E5F6D1,2.58,2011-08-01,2014-03-01
75833D4E-F041-4DAE-AE7E-5A75F8A32308,0.63,2015-08-01,2016-04-01
E7E33293-C04B-4FFD-B75E-5A7B1E9313A6,4.33,2015-03-01,NULL
7688F9D8-6185-44A3-A65D-5A7C29D2A55E,0.75,2018-10-01,NULL
62C91659-49B2-4084-8859-5A8795464038,6.58,2017-04-01,2018-01-01
2D902B2C-3379-44F3-B8E3-5A887684280E,2.00,2016-11-01,2018-10-01
68D0A4F8-AA18-4325-AD9E-5A88AFADF1B5,2.50,2016-02-01,2018-07-01
50989713-31E2-45A4-B4DE-5A8AEBB173DC,10.75,2008-10-01,NULL
3BE69071-21F9-48E5-9755-5A8EE80872CE,3.25,2018-01-01,NULL
472BA3E5-684F-4058-B8A0-5A9B9508A733,2.79,2013-01-01,2015-11-01
19125517-1992-491F-A522-5AA2A6B29048,12.67,2019-02-01,NULL
431F2636-DBE7-477A-B298-5AABFDF00A9A,0.75,2018-10-01,NULL
9989C9A6-D6CC-47EE-8AFF-5AB294BAF192,5.67,2013-11-01,NULL
1520BDA5-8572-472E-842E-5ABF7A9305CE,0.83,2018-09-01,NULL
76BFDD5C-636D-4186-9F8F-5AC3208172E7,0.75,2018-10-01,NULL
5DFB12EA-BD94-43F5-8F89-5AC89BF099D9,1.17,2018-05-01,NULL
5461659C-A324-4781-9DAF-5ACA5F4BADF7,0.28,2018-07-01,2018-10-01
ED3BD56D-01D2-4C53-B24A-5ACF32F63790,6.25,2013-04-01,NULL
D3BED7FD-D3B0-4D71-A8CA-5AE623D468DF,0.67,2018-11-01,NULL
26A0C349-D396-43EB-8BC7-5AEB208097A6,7.42,2012-02-01,NULL
48258997-3B9E-416D-B487-5AEC291BB158,5.33,2014-03-01,NULL
A382D901-0144-42F9-A4DD-5AFC5BB38D09,1.00,2018-07-01,NULL
E7623F82-1266-4551-A167-5AFD7332BF24,4.92,2014-08-01,NULL
CE1865E6-9C96-49E8-8B7A-5B000DD0BB7F,0.67,2018-11-01,NULL
27925A8A-D6D1-48AB-920A-5B003298D509,2.17,2017-05-01,NULL
3014EDAC-22CE-4A33-86BA-5B01D7B76473,4.75,2014-10-01,NULL
9DA938AA-3E04-4416-9A11-5B167B852794,0.50,2019-01-01,NULL
679595BD-FA5D-4655-B733-5B19758D16AB,1.00,2018-07-01,NULL
5D9FD455-58FC-423C-B577-5B19774D638D,2.19,2013-08-01,2015-10-01
FD06DDF0-E7D2-4554-87F9-5B21003C153C,16.47,2002-11-01,NULL
564529A6-EFDA-4D44-B5E2-5B232DB9BB9E,4.83,2014-09-01,NULL
5EF2D82D-5829-4D6C-962C-5B33189F01AC,5.83,2013-09-01,NULL
0C71DE12-D75C-4EDB-88EE-5B3567DCAA78,1.67,2017-10-01,2019-05-01
F645F29E-7C1C-4291-A801-5B3877F38AC6,0.58,2018-11-01,2019-05-01
E1F6FCE6-6247-4BA4-8CCD-5B4A25D46B5E,1.42,2017-11-01,2019-03-01
EB1D60AA-68A8-498E-A7FD-5B4A39D518EB,2.79,2014-06-01,2017-04-01
6847C3F8-3CA7-4EF4-8EAD-5B5A8EF6207E,3.38,2011-12-01,2015-05-01
1E3757C5-22AC-4647-A94D-5B5AE3E9B53D,1.75,2017-10-01,NULL
9357B776-91AE-4727-BDC7-5B5FB25BC13C,17.11,2002-03-01,NULL
9B79C021-CD82-4E02-B8B4-5B621AAF7CA7,1.33,2016-11-01,2018-02-01
ADB2573F-F162-4CF1-8B71-5B6556CF0AEC,2.70,2011-06-01,2014-02-01
EC5E34F3-4F88-4ACF-8FAC-5B77C9B46D38,3.75,2015-10-01,NULL
6847EF03-78BC-4848-A957-5B7BAF03E51B,0.76,2016-06-01,2017-03-01
9CA9F638-AEDD-47C1-BF6A-5B7BDDA40E60,6.67,2012-11-01,NULL
71C0C4A8-13B1-4FDE-9D68-5B8307DCAAA0,0.92,2018-08-01,NULL
46B01C46-C59E-4873-9264-5B85427E5628,0.70,2016-11-01,2017-07-01
0DB12490-38F4-4A76-9AE0-5B85E7DD7D89,7.00,2012-07-01,NULL
BA1B0C90-14F3-46AD-B8F2-5B860BCF2E23,10.99,2009-08-01,2018-05-01
65981502-A297-46BD-B385-5B873890FDBA,1.24,2013-08-01,2014-11-01
DB360DD0-0E3E-489C-AA4E-5B9102188C42,5.42,2014-02-01,NULL
DCD2F883-52B3-4DA6-8AFD-5B93100105DA,13.83,2005-09-01,NULL
5A0708F6-48AD-42AB-B59E-5B98171B23ED,0.50,2019-01-01,NULL
44FBF35F-1040-4B81-983A-5BADF9B7F43D,0.57,2017-05-01,2017-12-01
25B39C02-E29D-4207-A04C-5BBA982CCA26,0.05,2019-05-01,NULL
6B7417CF-A947-477F-8600-5BBADED19FF8,0.83,2017-10-01,2018-07-01
DE6FE7FB-83D1-42C6-92AE-5BCAA1D7BC9C,5.67,2013-11-01,NULL
2DB93D4E-618B-4C1D-9BFE-5BCD307F6087,0.83,2018-09-01,NULL
E7C0CD79-81A5-4F78-9D6E-5BD1ACD4561E,7.17,2012-05-01,NULL
67E61969-9B07-4F61-B7BE-5BD31E84CC3C,5.08,2014-06-01,NULL
0F931E92-E6E8-41B0-8385-5BD399FD489B,16.48,2002-11-01,NULL
9BB64D64-F146-4176-A321-5BD3FDE42B58,13.72,2004-11-01,2017-10-01
19A096B9-CEBA-48E0-80CC-5BDF1157FFB4,9.75,2010-07-01,NULL
D4B1557E-BB14-4E3A-8790-5BE2783EAC96,0.83,2017-11-01,2018-08-01
327C4F2C-3C0D-41B6-8AF8-5BE95129C39A,4.33,2015-03-01,NULL
26F6A9A1-D320-4210-9332-5BED7E524CBA,1.00,2017-03-01,2018-02-01
23A754D9-354A-488F-B61C-5BEF93F98D10,0.38,2018-01-01,2018-05-01
C97120B2-8487-4D9B-88FE-5BF3D736D0D1,1.67,2017-11-01,NULL
1D0FCB82-7455-435D-9CF2-5BFA19789CC0,0.50,2019-01-01,NULL
D2E4B52A-E85C-4CD7-AF72-5BFE0C002A25,0.07,2019-05-01,NULL
6FB3EA02-717B-4C49-8CF9-5C14BF4BDA38,8.33,2011-03-01,NULL
8F3D7F0A-5134-4FB4-95D4-5C167B26831E,1.08,2018-06-01,NULL
5F84FB61-F3BD-4E24-8655-5C18A8BFD7CF,0.67,2017-08-01,2018-03-01
FFEDE47D-A213-45F0-AD2A-5C1CD61C2FF0,0.08,2019-05-01,NULL
0BE901DE-B456-4986-AF17-5C21D1FCE97D,7.17,2011-01-01,2018-02-01
6289B102-138E-42A8-9118-5C2B0871022D,0.75,2018-10-01,NULL
C706F7D7-D817-4045-A8DD-5C2FC2251E1F,1.42,2018-02-01,NULL
82740AF6-8B4E-464E-9D9F-5C2FDC58FAF3,4.75,2014-10-01,NULL
F33D86F1-E7AE-403B-B4A6-5C3280FBB336,0.50,2019-01-01,NULL
A35E1ED5-F3A2-4E75-993D-5C33B61E0D21,0.92,2018-08-01,NULL
C3017FEA-05E8-473F-9723-5C34CFEE3011,4.75,2014-10-01,NULL
6DAC6D9C-DD7C-4A97-ADF3-5C360401C499,1.13,2016-03-01,2017-05-01
CA0E6B88-A636-4D56-816B-5C3E32A6C608,0.29,2019-02-01,NULL
F45A53EC-E029-4CC7-9567-5C401B308AD1,1.08,2018-05-01,2019-05-01
71613D99-B028-4C4D-91B0-5C41D23949F6,2.00,2017-07-01,NULL
7AC31C27-2DA2-4E58-B01E-5C4C1820ABE0,1.92,2017-08-01,NULL
86196035-1EB6-4CA7-ADA1-5C58D29A7855,14.50,2005-01-01,NULL
D5085830-A5FB-4263-964B-5C5D031BEF80,6.42,2013-02-01,NULL
9C23D443-627C-4051-91F6-5C6173C492F0,0.67,2018-11-01,NULL
9199C082-0EEA-486C-82D6-5C6A22EDD586,2.83,2015-06-01,2018-03-01
9D63D344-62AD-42C5-A2AD-5C6D1A5E80A7,0.50,2019-01-01,NULL
657F382E-2611-4967-8CE0-5C78521361E2,2.92,2016-08-01,NULL
0252EC1E-A025-44A3-8559-5C796368AA02,5.75,2013-10-01,NULL
3DD4F113-5186-4186-8A06-5C79ACB418C6,1.10,2015-08-01,2017-02-01
EC269518-D499-4C2F-B518-5C7B0149C483,2.00,2017-07-01,NULL
571521F9-856B-4009-A38A-5C81A71D3DF9,0.50,2013-10-01,2014-04-01
7D86F47D-3222-469D-B6B8-5C84C04A4D4D,3.92,2015-08-01,NULL
00FCA5BD-57A9-4776-ACC4-5C87AAE0981B,2.08,2016-05-01,2018-04-01
CCDC8A87-7287-43CD-AE3C-5C8EDF803EB6,0.67,2018-11-01,NULL
70605D2C-FC8D-47A6-BC25-5C993D089CB8,1.67,2017-11-01,NULL
F1D1E833-C5C0-4408-80CC-5C9A77733598,8.50,2011-01-01,NULL
FA1BEA51-AC87-4899-AF41-5C9AE8590F1B,0.00,2015-09-01,2015-09-01
02D4EDAA-33FC-4FCE-858A-5CAF8DBC5F73,5.08,2014-06-01,NULL
AFE89E42-436D-4EC4-9D30-5CB527C6D72F,0.33,2019-02-01,NULL
EE7374D3-2626-4CFE-924B-5CB788A24538,6.58,2017-05-01,NULL
2468A014-8582-4370-867C-5CBA7F9AA38C,0.75,2018-07-01,2019-03-01
EDD078CA-F22F-414A-9DBD-5CC304A0EA04,0.83,2018-09-01,NULL
7D67C663-CAAE-43F9-86F2-5CC416AA8434,0.08,2019-05-01,NULL
FF164A32-8967-4BE5-B536-5CC8B2199EDB,1.00,2018-07-01,NULL
BD144AAD-74D7-4222-A98F-5CCAA2869789,12.58,2018-12-01,NULL
1F473B78-7C35-497E-A431-5CCFAF0A0F5D,0.97,2013-05-01,2014-05-01
520F9C04-17D6-4305-BC9A-5CD614CC21D0,10.25,2008-11-01,2019-01-01
D332A876-B5FA-46D9-9211-5CD67231E4FE,1.83,2017-09-01,NULL
DCB835D7-3291-45DA-BFBE-5CDB9CDA2060,0.67,2017-07-01,2018-02-01
69BE63E6-E122-4911-8BB1-5CDF457AE533,1.67,2017-01-01,2018-08-01
A2FB9F20-87C4-4E3D-BBF5-5CDF9A9D0AF8,0.75,2018-10-01,NULL
EFA9BB3B-27BB-4129-A6CD-5CEDEB1380D4,3.00,2016-07-01,NULL
B27DBC16-B672-404E-A678-5CF7BEC2114D,0.30,2019-02-01,NULL
CFB19C1D-3EED-4B0C-8058-5CF8C7317F84,3.48,2012-11-01,2016-05-01
0642EFA9-2E9D-4657-BD52-5D06813ED62F,3.17,2016-05-01,NULL
684B1E20-BFD9-4458-A516-5D0821229D84,6.92,2012-08-01,NULL
375A35D8-2065-4819-B3C8-5D08AD82196D,0.56,2014-10-01,2015-05-01
D26404D2-6FB4-452C-A2EB-5D0F39DD3CA4,0.83,2018-09-01,NULL
60E8C1E4-BB58-4710-BB75-5D15E0DF0920,4.08,2016-10-01,2019-03-01
2FACD6AA-CE71-4C3E-AE11-5D18F46A92A4,3.17,2018-10-01,NULL
578C7E4B-BBC3-4996-A02B-5D1A2A878F83,7.50,2012-01-01,NULL
1FE2B319-A9BB-4939-A2CB-5D1B6652777A,1.25,2018-04-01,NULL
1E4A80EB-F09B-40FF-A2EA-5D1C7B3B7379,1.42,2018-02-01,NULL
43D32E4F-D418-4F41-9C53-5D21D0AA8024,0.83,2018-09-01,NULL
986D6216-0CDA-4FA1-B71F-5D24267D0181,0.42,2014-10-01,2015-03-01
9387C478-9E90-4785-83CA-5D24F46EF3EE,8.17,2011-05-01,NULL
CECE6577-ABDE-4906-95B3-5D255E20D5A6,1.42,2018-02-01,NULL
17544043-851C-44DD-ACE8-5D26A6137C6E,1.15,2015-04-01,2016-06-01
3E212384-7DAB-4795-8628-5D27D8602742,0.21,2018-11-01,2019-02-01
EC6B7D83-51F2-4B32-A946-5D2E5D8602DA,0.13,2019-04-01,NULL
92D21313-C6A1-4621-99B2-5D37A61CA422,0.58,2018-12-01,NULL
23628D8D-E8AC-4E50-B506-5D395486C376,0.20,2019-03-01,NULL
F716C526-07AE-4320-A42A-5D3E1EFACFDD,0.83,2018-09-01,NULL
5A2FE4A6-F182-4B02-8811-5D3EDCA98617,7.33,2011-05-01,2018-06-01
7EB6A0D1-EEC0-485D-A956-5D4402C43C45,0.92,2018-08-01,NULL
E48C344D-DC2D-4CF4-AD07-5D44D06F0E44,2.42,2017-02-01,NULL
CFF716A6-6F87-460A-8BC3-5D46AE979C8F,0.83,2018-09-01,NULL
CBC0A450-FFB8-4720-BD34-5D497B57B502,0.19,2019-03-01,NULL
CB902FC2-6CB0-4BFC-BC62-5D4C4AD9E235,0.83,2018-09-01,NULL
9599B799-AB68-4FCD-93DE-5D4D7E9D28F8,1.50,2018-01-01,NULL
4AB25331-94F5-40B4-8E13-5D55D5890108,2.83,2016-09-01,NULL
41CF3464-0EEB-448E-B323-5D765E72A7CE,0.20,2019-03-01,NULL
F1B6D1E4-DB68-4E5C-9736-5D776A9B4D30,1.33,2017-06-01,2018-09-01
43891AA9-7E95-423F-A7A0-5D799855AC93,4.83,2014-09-01,NULL
CC160B86-198C-488E-84C6-5D7A1BD11010,2.92,2011-04-01,2014-04-01
21F14890-5A70-4833-A411-5D86DCF63B5B,0.23,2019-03-01,NULL
257C65EC-C006-4308-9720-5D8D988C9603,0.75,2017-09-01,2018-05-01
7F5D220A-5742-4EA8-945A-5D919E9EBC81,0.34,2019-02-01,NULL
E24A2700-80CA-4D72-BC14-5D9995329F5F,1.51,2013-08-01,2015-03-01
BED5496B-8B96-40D1-9712-5D999FADE235,1.71,2015-10-01,2017-06-01
FE30D369-5729-46BB-8187-5D99DC6BA1B1,0.58,2018-12-01,NULL
1AEAC50F-B960-4DFF-A24F-5DA1C9EC8CB1,4.83,2013-11-01,2018-08-01
8188E464-C4C2-46B3-B2B4-5DBA54AE8D57,7.42,2012-02-01,NULL
EA6A2C02-EA01-4370-8A14-5DBD7A1F40AB,1.60,2015-04-01,2016-12-01
5567CCFC-1E0A-42B7-8E35-5DC4C502DE57,4.25,2019-05-01,NULL
1773675A-138C-4B77-94FD-5DCA774D9CC8,2.08,2017-06-01,NULL
AB357778-B3CE-4050-884B-5DCD253DED31,1.58,2017-12-01,NULL
30B16D66-519C-4CAF-852C-5DD0ACB41298,0.32,2017-02-01,2017-05-01
26F5EF2D-77D9-4D1A-9DE4-5DDAB0EC63F4,15.65,2003-09-01,NULL
EBDF7888-7442-485A-98BA-5DDC75FA398F,1.17,2018-05-01,NULL
70A3BE16-EAFA-42A9-948C-5DDCF41F47EE,2.20,2015-09-01,2017-11-01
91FEC0E8-3E42-47A5-83F0-5DE895DFA210,0.63,2017-02-01,2017-10-01
A2B532AA-B07F-4B3C-95E8-5DF42A717271,0.83,2018-09-01,NULL
